shop_id,city_name,location_id,per_pay,score,comment_cnt,shop_level,cate_1_name,cate_2_name,cate_3_name
407,上海,976,12,3,6,2,美食,烘焙糕点,面包
408,贵阳,666,20,0,0,1,超市便利店,超市,
409,武汉,1027,10,0,0,1,超市便利店,超市,
410,温州,100,2,3,1,0,美食,休闲茶饮,奶茶
411,南京,399,5,3,1,0,美食,小吃,其它小吃
412,广州,29,15,2,1,0,美食,中餐,西北菜
413,北京,574,12,2,4,0,美食,快餐,中式快餐
414,福州,702,19,4,0,1,超市便利店,超市,
415,上海,924,5,1,0,0,美食,小吃,面点
416,深圳,1052,19,3,3,0,美食,其他美食,西餐
417,辽阳,1056,13,4,4,2,美食,快餐,西式快餐
418,常州,570,14,3,9,2,美食,快餐,西式快餐
419,广州,686,16,3,2,2,美食,快餐,西式快餐
420,广州,327,3,4,0,1,超市便利店,便利店,
421,绍兴,214,20,1,2,2,美食,烧烤,中式烧烤
422,长沙,1012,16,3,6,1,美食,休闲食品,生鲜水果
423,武汉,1128,4,3,3,0,美食,休闲茶饮,奶茶
424,广州,465,16,1,0,1,超市便利店,超市,
425,上海,809,19,3,4,0,美食,中餐,西北菜
426,上海,229,16,2,2,0,美食,小吃,其它小吃
427,上海,642,20,3,2,0,美食,其他美食,日韩料理
428,厦门,1103,2,2,1,0,美食,休闲茶饮,饮品/甜点
429,株洲,6,14,3,4,2,美食,快餐,西式快餐
430,深圳,195,5,0,0,0,超市便利店,便利店,
431,东莞,913,9,2,5,2,美食,快餐,西式快餐
432,沈阳,952,16,3,2,0,美食,休闲茶饮,饮品/甜点
433,深圳,733,10,2,0,1,超市便利店,超市,
434,武汉,269,20,1,0,0,美食,中餐,湖北菜
435,合肥,99,19,0,0,1,超市便利店,超市,
436,武汉,608,8,3,9,2,美食,快餐,西式快餐
437,深圳,562,8,0,1,0,美食,快餐,中式快餐
438,杭州,1120,12,3,0,0,休闲娱乐,网吧网咖,
439,金华,45,12,1,2,0,美食,中餐,江浙菜
440,杭州,131,6,0,0,0,超市便利店,便利店,
441,上海,427,19,3,0,1,超市便利店,超市,
442,天津,1123,11,3,8,2,美食,快餐,西式快餐
443,上海,1061,13,2,1,0,美食,火锅,麻辣烫/串串香
444,无锡,177,15,3,1,0,美食,休闲食品,生鲜水果
445,武汉,37,7,2,1,0,美食,其他美食,其他餐饮美食
446,荆州,482,18,4,0,1,超市便利店,超市,
447,广州,552,5,1,5,2,美食,快餐,中式快餐
448,北京,916,6,0,0,1,超市便利店,便利店,
449,温州,1129,17,3,1,0,美食,休闲茶饮,冰激凌
450,无锡,782,14,0,0,0,超市便利店,超市,
451,杭州,405,20,4,6,2,美食,火锅,川味/重庆火锅
452,杭州,756,7,0,0,0,超市便利店,超市,
453,上海,830,15,3,2,0,美食,快餐,其它快餐
454,广州,1124,2,4,0,0,超市便利店,便利店,
455,杭州,264,17,3,6,2,美食,休闲食品,生鲜水果
456,广州,257,7,2,5,2,美食,快餐,西式快餐
457,杭州,250,7,3,1,0,美食,其他美食,日韩料理
458,济南,767,14,2,8,2,美食,快餐,西式快餐
459,南京,673,20,1,2,0,美食,其他美食,自助餐
460,杭州,261,4,2,2,0,美食,中餐,其它地方菜
461,北京,86,15,3,0,1,美食,烘焙糕点,面包
462,济南,23,8,3,4,2,美食,快餐,西式快餐
463,武汉,861,16,0,0,0,超市便利店,超市,
464,北京,696,10,3,4,2,美食,快餐,西式快餐
465,上海,346,19,3,0,1,超市便利店,超市,
466,武汉,1007,18,3,3,0,美食,休闲茶饮,饮品/甜点
467,泉州,965,17,0,0,1,超市便利店,超市,
468,广州,757,13,3,7,2,美食,快餐,西式快餐
469,北京,696,5,3,1,0,美食,快餐,中式快餐
470,上海,639,6,4,1,0,美食,小吃,其它小吃
471,南京,399,10,3,1,0,美食,休闲食品,美食特产
472,南京,377,9,4,12,2,美食,快餐,西式快餐
473,北京,916,5,2,0,0,美食,快餐,中式快餐
474,杭州,797,6,3,0,0,美食,休闲食品,生鲜水果
475,广州,155,16,3,0,1,超市便利店,超市,
476,杭州,378,9,3,1,0,美食,小吃,其它小吃
477,杭州,287,11,2,1,0,美食,小吃,面点
478,深圳,810,14,3,2,2,美食,休闲食品,生鲜水果
479,北京,727,16,0,0,0,超市便利店,超市,
480,珠海,664,15,2,4,2,美食,快餐,西式快餐
481,武汉,776,9,4,0,1,超市便利店,超市,
482,太原,925,15,3,7,2,美食,快餐,西式快餐
483,广州,473,4,4,0,0,超市便利店,便利店,
484,南京,796,20,4,2,0,美食,休闲食品,零食
485,杭州,181,12,1,2,0,美食,休闲食品,生鲜水果
486,苏州,398,4,0,0,0,超市便利店,便利店,
487,上海,453,15,3,1,2,美食,休闲食品,生鲜水果
488,北京,1141,10,0,0,0,超市便利店,超市,
489,温州,1029,4,0,0,1,超市便利店,便利店,
490,哈尔滨,451,16,4,1,0,美食,休闲茶饮,冰激凌
491,北京,94,18,0,0,1,超市便利店,超市,
492,南京,377,8,4,0,1,超市便利店,便利店,
493,厦门,10,1,2,0,0,美食,烘焙糕点,面包
494,北京,889,20,3,2,1,美发/美容/美甲,美容美发,
495,广州,552,17,0,2,0,美食,快餐,中式快餐
496,上海,478,10,3,2,0,美食,小吃,其它小吃
497,武汉,606,16,2,1,2,美食,小吃,其它小吃
498,南京,1126,4,3,2,0,美食,休闲食品,生鲜水果
499,濮阳,163,14,3,5,2,美食,快餐,西式快餐
500,杭州,264,20,2,5,2,美食,烧烤,中式烧烤
501,济南,528,1,4,1,0,美食,休闲茶饮,饮品/甜点
502,厦门,620,13,3,9,2,美食,快餐,西式快餐
503,苏州,48,13,2,3,1,美食,快餐,中式快餐
504,长沙,650,7,4,0,0,超市便利店,便利店,
505,广州,932,3,4,0,0,超市便利店,便利店,
506,北京,632,15,3,1,1,美食,烘焙糕点,面包
507,福州,425,2,3,4,0,美食,休闲食品,生鲜水果
508,北京,836,7,0,0,1,超市便利店,便利店,
509,南昌,1135,16,2,3,2,美食,小吃,其它小吃
510,温州,969,4,4,0,1,超市便利店,便利店,
511,淮安,447,14,3,11,2,美食,快餐,西式快餐
512,武汉,1024,1,3,2,0,美食,休闲茶饮,奶茶
513,北京,367,5,3,3,0,美食,小吃,面点
514,杭州,884,11,2,1,0,美食,休闲食品,生鲜水果
515,中山,660,2,0,0,0,超市便利店,便利店,
516,苏州,922,5,2,1,0,美食,小吃,其它小吃
517,苏州,902,17,4,0,1,超市便利店,超市,
518,常州,452,12,3,1,1,美食,烘焙糕点,面包
519,上海,864,11,3,4,2,美食,快餐,西式快餐
520,淮北,493,5,3,0,1,超市便利店,便利店,
521,上海,478,13,1,3,2,美食,快餐,西式快餐
522,深圳,991,20,2,6,2,美食,中餐,江浙菜
523,无锡,766,17,1,0,1,美食,快餐,其它快餐
524,杭州,378,6,3,0,0,美食,小吃,其它小吃
525,广州,335,12,3,3,2,美食,休闲食品,生鲜水果
526,无锡,1067,12,3,7,2,美食,快餐,西式快餐
527,杭州,303,9,3,1,0,美食,小吃,面点
528,宁波,723,19,3,0,1,超市便利店,超市,
529,南京,527,10,1,1,0,美食,快餐,中式快餐
530,深圳,847,3,0,6,0,美食,快餐,中式快餐
531,嘉兴,753,13,3,9,2,美食,快餐,西式快餐
532,杭州,89,9,3,0,0,美食,休闲食品,生鲜水果
533,深圳,1109,3,0,0,0,超市便利店,便利店,
534,杭州,1093,11,3,4,1,美食,休闲茶饮,冰激凌
535,西安,942,18,0,0,1,超市便利店,超市,
536,上海,545,11,0,0,0,超市便利店,超市,
537,扬州,547,14,3,4,1,美食,快餐,西式快餐
538,北京,1130,10,3,1,0,美食,休闲茶饮,冰激凌
539,福州,1,9,3,4,2,美食,快餐,西式快餐
540,温州,174,7,4,0,0,超市便利店,超市,
541,温州,239,2,4,0,1,超市便利店,便利店,
542,杭州,908,9,1,1,0,美食,快餐,中式快餐
543,南京,399,2,3,1,0,美食,小吃,其它小吃
544,绍兴,418,10,3,4,0,美食,小吃,其它小吃
545,广州,228,9,2,1,0,美食,休闲食品,零食
546,佛山,1122,10,3,4,2,美食,快餐,西式快餐
547,厦门,10,1,3,1,0,美食,休闲茶饮,饮品/甜点
548,上海,1054,10,3,6,2,美食,快餐,西式快餐
549,常州,385,17,4,3,0,美食,烘焙糕点,面包
550,上海,1110,14,3,1,0,美食,火锅,麻辣烫/串串香
551,上海,554,10,2,1,1,美食,烘焙糕点,面包
552,杭州,740,9,2,2,0,美食,小吃,面点
553,蚌埠,958,12,0,0,0,超市便利店,超市,
554,福州,35,20,2,2,0,美食,其他美食,自助餐
555,杭州,131,7,4,2,0,美食,休闲食品,生鲜水果
556,温州,170,5,2,0,1,超市便利店,便利店,
557,广州,57,7,3,15,0,美食,快餐,中式快餐
558,广州,800,7,2,4,0,美食,休闲食品,生鲜水果
559,福州,122,3,2,1,0,美食,快餐,中式快餐
560,武汉,915,19,3,7,2,美食,小吃,其它小吃
561,苏州,456,1,0,0,0,超市便利店,超市,
562,杭州,378,6,3,0,0,美食,中餐,其它地方菜
563,龙岩,95,10,3,2,2,美食,快餐,西式快餐
564,宁波,762,16,2,9,2,美食,快餐,西式快餐
565,上海,406,8,3,7,2,美食,快餐,西式快餐
566,合肥,817,12,3,7,2,美食,快餐,西式快餐
567,北京,617,5,0,0,0,超市便利店,便利店,
568,湖州,1105,14,3,7,2,美食,快餐,西式快餐
569,福州,851,2,2,1,0,美食,烘焙糕点,面包
570,湖州,899,6,3,12,2,美食,快餐,西式快餐
571,上海,679,6,2,3,0,美食,快餐,中式快餐
572,杭州,1093,6,4,7,0,美食,休闲茶饮,奶茶
573,沈阳,475,15,4,4,2,美食,快餐,西式快餐
574,上海,1032,19,3,1,0,美食,其他美食,日韩料理
575,杭州,1091,10,1,2,0,美食,快餐,中式快餐
576,镇江,438,13,3,4,2,美食,快餐,西式快餐
577,金华,437,20,0,0,1,超市便利店,超市,
578,广州,343,3,2,0,0,超市便利店,便利店,
579,上海,1113,15,2,3,0,美食,快餐,其它快餐
580,宁波,759,19,3,0,1,超市便利店,超市,
581,上海,1023,2,4,0,1,超市便利店,便利店,
582,苏州,421,5,3,1,0,美食,休闲茶饮,奶茶
583,武汉,435,13,2,4,2,美食,快餐,西式快餐
584,襄阳,593,17,0,0,1,超市便利店,超市,
585,上海,544,7,3,3,2,美食,休闲茶饮,饮品/甜点
586,南京,680,8,3,3,0,美食,小吃,面点
587,郑州,74,19,0,0,1,超市便利店,超市,
588,台州,84,20,1,1,0,美食,中餐,香锅/烤鱼
589,金华,1157,16,3,4,2,美食,快餐,西式快餐
590,福州,122,11,0,0,0,超市便利店,超市,
591,咸阳,931,14,3,5,2,美食,快餐,西式快餐
592,常州,1079,17,0,0,1,超市便利店,超市,
593,南京,399,9,3,7,0,美食,休闲食品,其它休闲食品
594,济南,23,12,3,2,1,美食,休闲茶饮,奶茶
595,杭州,386,1,4,3,0,美食,休闲茶饮,奶茶
596,东莞,1055,13,2,3,2,美食,快餐,西式快餐
597,南京,96,10,3,2,0,美食,烘焙糕点,面包
598,北京,535,7,0,0,0,超市便利店,便利店,
599,杭州,275,16,3,0,0,美食,休闲食品,生鲜水果
600,上海,906,13,3,6,0,美食,快餐,其它快餐
601,成都,1159,20,0,0,0,超市便利店,超市,
602,深圳,991,2,0,0,1,超市便利店,便利店,
603,杭州,865,3,0,0,1,超市便利店,便利店,
604,上海,168,15,0,0,0,美食,快餐,中式快餐
605,孝感,1022,17,0,0,1,超市便利店,超市,
606,哈尔滨,350,18,0,0,1,超市便利店,超市,
607,杭州,835,10,2,2,0,美食,休闲食品,生鲜水果
608,金华,3,17,4,0,0,超市便利店,超市,
609,无锡,586,14,0,0,0,超市便利店,超市,
610,郑州,957,12,3,7,2,美食,快餐,西式快餐
611,广州,242,11,0,0,0,超市便利店,超市,
612,杭州,850,4,3,1,0,美食,休闲食品,其它休闲食品
613,佛山,648,17,3,0,0,超市便利店,超市,
614,上海,948,8,3,5,2,美食,快餐,中式快餐
615,常州,1079,13,3,4,2,美食,快餐,西式快餐
616,深圳,194,19,2,3,0,美食,中餐,粤菜
617,厦门,1107,2,4,1,0,美食,休闲茶饮,奶茶
618,上海,554,2,4,0,1,超市便利店,便利店,
619,深圳,966,20,0,5,2,美食,烧烤,中式烧烤
620,上海,662,4,3,2,0,美食,烘焙糕点,蛋糕
621,广州,928,3,0,1,0,美食,快餐,中式快餐
622,阜阳,951,14,2,5,2,美食,快餐,西式快餐
623,北京,51,16,3,3,0,美食,快餐,中式快餐
624,南京,73,17,0,0,1,超市便利店,超市,
625,重庆,419,17,0,0,1,超市便利店,超市,
626,南京,859,3,0,0,0,超市便利店,超市,
627,北京,199,5,0,0,1,超市便利店,便利店,
628,北京,601,9,3,8,2,美食,快餐,西式快餐
629,上海,846,10,3,4,2,美食,休闲茶饮,饮品/甜点
630,江门,894,17,0,0,0,超市便利店,超市,
631,杭州,884,3,3,0,1,超市便利店,便利店,
632,南昌,964,2,4,1,0,美食,休闲食品,生鲜水果
633,南京,401,7,1,1,0,美食,快餐,中式快餐
634,上海,643,10,0,0,0,超市便利店,超市,
635,武汉,1018,1,3,1,0,美食,休闲茶饮,饮品/甜点
636,常州,31,1,4,2,0,美食,小吃,面点
637,武汉,259,8,4,0,1,超市便利店,超市,
638,深圳,862,15,4,9,0,美食,休闲茶饮,饮品/甜点
639,常州,321,9,3,5,2,美食,休闲茶饮,饮品/甜点
640,北京,113,17,4,3,0,美食,小吃,其它小吃
641,珠海,28,5,0,0,1,超市便利店,便利店,
642,杭州,1093,4,2,3,0,美食,小吃,其它小吃
643,温州,61,5,4,0,1,超市便利店,便利店,
644,广州,36,7,3,1,0,美食,小吃,其它小吃
645,广州,552,2,1,0,1,超市便利店,便利店,
646,南京,175,3,4,1,0,美食,休闲食品,生鲜水果
647,达州,518,19,0,0,1,超市便利店,超市,
648,南京,680,8,3,2,0,美食,休闲食品,其它休闲食品
649,杭州,110,3,4,0,1,超市便利店,便利店,
650,广州,911,18,3,0,1,超市便利店,超市,
651,杭州,280,3,2,5,0,美食,快餐,中式快餐
652,杭州,850,19,4,0,1,超市便利店,超市,
653,温州,722,5,4,0,1,超市便利店,便利店,
654,郑州,829,2,2,1,0,美食,休闲食品,生鲜水果
655,佛山,304,4,4,0,0,超市便利店,便利店,
656,杭州,897,1,4,4,0,美食,休闲茶饮,奶茶
657,昆明,1152,10,3,3,2,美食,快餐,西式快餐
658,上海,1032,7,3,3,0,美食,小吃,其它小吃
659,深圳,195,7,2,3,2,美食,快餐,中式快餐
660,上海,1113,14,4,3,2,美食,休闲食品,生鲜水果
661,北京,479,18,3,3,2,美食,火锅,其它火锅
662,杭州,815,5,3,2,0,美食,小吃,面点
663,上海,709,4,3,3,2,美食,休闲茶饮,奶茶
664,哈尔滨,397,15,3,6,2,美食,快餐,西式快餐
665,杭州,1093,20,1,2,1,美食,中餐,江浙菜
666,成都,816,15,2,3,1,美食,快餐,西式快餐
667,杭州,287,11,1,5,0,美食,快餐,中式快餐
668,杭州,283,16,1,10,2,美食,快餐,西式快餐
669,佛山,1143,7,2,2,0,美食,小吃,米粉/米线
670,苏州,306,12,3,9,2,美食,快餐,西式快餐
671,成都,446,19,4,0,1,超市便利店,超市,
672,杭州,523,16,3,2,0,美食,烘焙糕点,蛋糕
673,十堰,565,17,0,0,1,超市便利店,超市,
674,深圳,165,2,0,3,0,美食,快餐,中式快餐
675,梧州,164,4,3,6,2,美食,快餐,西式快餐
676,上海,414,13,3,7,2,美食,快餐,西式快餐
677,深圳,1109,8,2,2,1,美食,烘焙糕点,面包
678,广州,47,2,4,0,1,超市便利店,便利店,
679,温州,1006,17,0,0,1,超市便利店,超市,
680,厦门,21,2,2,0,0,美食,中餐,台湾菜
681,福州,765,15,2,5,2,美食,快餐,西式快餐
682,常州,121,19,2,0,1,超市便利店,超市,
683,广州,552,20,1,2,0,美食,中餐,闽菜
684,沈阳,598,7,4,4,2,美食,快餐,西式快餐
685,北京,403,12,0,0,0,超市便利店,超市,
686,上海,519,9,3,5,2,美食,休闲茶饮,饮品/甜点
687,黄石,316,17,4,0,1,超市便利店,超市,
688,广州,792,2,0,0,1,超市便利店,便利店,
689,上海,417,18,2,4,2,美食,快餐,中式快餐
690,上海,293,18,0,0,1,超市便利店,超市,
691,北京,717,18,0,0,1,超市便利店,超市,
692,日照,103,13,3,10,2,美食,快餐,西式快餐
693,武汉,557,5,2,0,0,美食,中餐,湘菜
694,上海,924,11,1,1,0,美食,快餐,中式快餐
695,杭州,264,20,3,9,2,美食,中餐,西北菜
696,上海,839,6,0,0,0,超市便利店,便利店,
697,南京,52,2,4,1,0,美食,快餐,西式快餐
698,上海,266,8,0,0,0,超市便利店,超市,
699,上海,906,5,1,1,0,美食,快餐,中式快餐
700,南京,739,1,4,1,0,美食,烘焙糕点,蛋糕
701,南京,469,10,1,1,0,美食,快餐,中式快餐
702,杭州,250,11,3,5,1,美食,快餐,西式快餐
703,大连,495,3,3,3,0,美食,快餐,中式快餐
704,成都,641,6,4,8,2,美食,休闲茶饮,饮品/甜点
705,杭州,740,20,3,3,2,美食,其他美食,西餐
706,杭州,927,14,2,0,0,美食,快餐,中式快餐
707,深圳,991,11,0,1,0,美食,火锅,麻辣烫/串串香
708,深圳,281,10,2,7,2,美食,快餐,西式快餐
709,上海,921,17,2,3,1,美食,小吃,面点
710,深圳,991,11,3,8,2,美食,快餐,西式快餐
711,台州,926,15,3,1,0,美食,快餐,中式快餐
712,厦门,716,20,4,0,1,超市便利店,超市,
713,上海,420,10,2,4,2,美食,快餐,中式快餐
714,合肥,1044,20,0,0,1,超市便利店,超市,
715,南京,149,13,3,19,2,美食,快餐,西式快餐
716,南京,680,11,2,2,2,美食,快餐,中式快餐
717,南京,434,4,3,3,0,美食,休闲茶饮,奶茶
718,合肥,374,3,2,1,0,美食,休闲食品,生鲜水果
719,武汉,298,18,4,0,1,超市便利店,超市,
720,广州,335,2,3,0,1,超市便利店,便利店,
721,南昌,179,1,2,1,0,美食,休闲食品,其它休闲食品
722,杭州,378,8,3,3,0,美食,小吃,面点
723,上海,554,8,3,4,0,美食,休闲茶饮,饮品/甜点
724,惠州,1074,11,3,3,2,美食,快餐,西式快餐
725,金华,3,11,4,2,2,美食,休闲茶饮,饮品/甜点
726,天津,992,9,4,6,2,美食,烘焙糕点,蛋糕
727,深圳,531,20,0,6,2,美食,烧烤,中式烧烤
728,深圳,233,17,0,0,0,超市便利店,超市,
729,扬州,806,13,3,15,2,美食,快餐,西式快餐
730,东莞,1031,18,1,0,0,超市便利店,超市,
731,广州,710,1,0,0,1,超市便利店,便利店,
732,温州,1129,6,3,2,1,美食,休闲茶饮,奶茶
733,福州,425,1,3,1,0,美食,休闲食品,其它休闲食品
734,北京,968,15,3,6,2,美食,快餐,西式快餐
735,南宁,1137,5,3,1,0,美食,小吃,米粉/米线
736,上海,218,17,4,0,1,超市便利店,超市,
737,广州,132,9,2,17,2,美食,快餐,西式快餐
738,温州,80,12,3,4,0,美食,烘焙糕点,蛋糕
739,南宁,1137,19,4,0,1,超市便利店,超市,
740,杭州,871,17,3,4,2,美食,快餐,西式快餐
741,南京,1126,19,4,0,1,超市便利店,超市,
742,上海,417,4,3,4,0,美食,烘焙糕点,蛋糕
743,北京,430,4,4,0,0,超市便利店,便利店,
744,徐州,373,9,3,5,2,美食,快餐,西式快餐
745,上海,679,5,1,1,0,美食,小吃,面点
746,广州,235,9,3,5,2,美食,快餐,西式快餐
747,苏州,790,18,0,0,1,超市便利店,超市,
748,长沙,511,8,4,5,0,美食,休闲茶饮,奶茶
749,合肥,1021,5,0,0,0,超市便利店,便利店,
750,宁波,891,13,3,9,2,美食,快餐,西式快餐
751,南京,107,2,4,1,0,美食,休闲茶饮,奶茶
752,深圳,991,15,4,2,0,美食,休闲茶饮,奶茶
753,济南,767,11,3,4,2,美食,快餐,西式快餐
754,杭州,827,2,4,0,0,美食,休闲食品,生鲜水果
755,南平,140,18,0,0,1,超市便利店,超市,
756,杭州,760,9,3,3,2,美食,烘焙糕点,蛋糕
757,重庆,997,18,0,0,1,超市便利店,超市,
758,杭州,749,4,0,0,1,超市便利店,便利店,
759,上海,882,5,4,2,0,美食,休闲茶饮,奶茶
760,武汉,259,1,3,4,0,美食,休闲茶饮,饮品/甜点
761,深圳,194,14,0,1,0,美食,快餐,中式快餐
762,石家庄,333,19,0,0,0,超市便利店,超市,
763,绍兴,167,3,3,3,0,美食,小吃,熟食
764,绍兴,167,9,3,1,1,美食,烘焙糕点,面包
765,上海,255,7,3,3,2,美食,休闲茶饮,饮品/甜点
766,重庆,472,19,0,0,0,超市便利店,超市,
767,汕尾,467,13,3,5,2,美食,快餐,西式快餐
768,金华,53,5,4,1,0,美食,休闲食品,零食
769,杭州,834,11,2,3,2,美食,快餐,西式快餐
770,杭州,349,7,3,2,1,美食,休闲茶饮,饮品/甜点
771,南宁,336,6,3,4,2,美食,快餐,西式快餐
772,天津,625,15,4,5,2,美食,烘焙糕点,面包
773,南京,919,13,3,11,2,美食,快餐,西式快餐
774,天门,313,19,0,0,1,超市便利店,超市,
775,北京,713,10,3,11,2,美食,快餐,西式快餐
776,重庆,1148,18,0,0,1,超市便利店,超市,
777,杭州,1094,6,0,2,0,美食,快餐,中式快餐
778,上海,937,11,2,1,0,美食,小吃,其它小吃
779,宁波,252,1,3,2,0,美食,休闲茶饮,奶茶
780,温州,505,5,4,0,1,超市便利店,便利店,
781,扬州,1000,13,3,13,2,美食,快餐,西式快餐
782,清远,97,10,3,3,2,美食,快餐,西式快餐
783,济南,934,7,3,1,0,美食,快餐,中式快餐
784,株洲,308,15,2,6,2,美食,快餐,西式快餐
785,常州,121,5,4,0,1,超市便利店,便利店,
786,济宁,463,15,4,4,2,美食,快餐,西式快餐
787,重庆,243,19,0,0,1,超市便利店,超市,
788,北京,614,1,3,5,1,美食,快餐,中式快餐
789,上海,1032,11,3,6,1,美食,快餐,西式快餐
790,杭州,287,6,3,1,1,美食,小吃,面点
791,成都,208,12,3,8,2,美食,快餐,西式快餐
792,上海,168,3,4,0,1,超市便利店,便利店,
793,德阳,1112,20,0,0,0,超市便利店,超市,
794,武汉,737,2,0,0,0,美食,快餐,中式快餐
795,上海,1127,15,2,1,0,美食,中餐,粤菜
796,广州,36,9,3,2,0,美食,休闲茶饮,奶茶
797,铜陵,454,14,3,7,2,美食,快餐,西式快餐
798,北京,402,10,2,2,0,美食,快餐,中式快餐
799,苏州,790,20,4,6,2,美食,火锅,川味/重庆火锅
800,上海,545,6,4,5,0,美食,休闲茶饮,奶茶
801,武汉,278,3,3,1,0,美食,休闲茶饮,奶茶
802,厦门,620,19,0,4,2,美食,其他美食,西餐
803,武汉,117,1,2,0,0,美食,小吃,其它小吃
804,北京,564,17,4,2,0,美食,小吃,其它小吃
805,北京,331,5,0,0,0,超市便利店,便利店,
806,上海,453,18,0,0,1,超市便利店,超市,
807,佛山,648,9,2,3,2,美食,快餐,西式快餐
808,武汉,524,13,1,18,2,美食,快餐,西式快餐
809,北京,977,15,0,0,0,超市便利店,超市,
810,北京,42,9,2,1,0,美食,快餐,中式快餐
811,上海,1032,20,2,1,0,美食,中餐,粤菜
812,杭州,378,1,3,3,0,美食,快餐,中式快餐
